,productName,offer_Price,market_Price
3922,Long Wigs For Black Women Long Curly Black Wigs For Women Natural Wigs Synthetic Women Black As picture Long Synthetic Wigs For Black Women Long Curly Black Wigs For Women Natural Women Hair Wigs Synthetic Women,KSh 899,
3923,KiliFun Collection 504Large Size Women&aposs New African Jeans Stretch Denim Hole Ladies Feet Pants dark blue 3xl KiliFun Collection 504Large Size Women&aposs New African Jeans Stretch Denim Hole Ladies Feet Pants,KSh 999,"KSh 1,900 "
3924,2018 Vintage Leather Men Dress Shoes Business Formal Brogue Pointed Toe Carved Oxfords Wedding Shoes brown 39 leather ,"KSh 2,199","KSh 3,599 "
3925,UNBREAKABLE Stainless Steel Coffee  Bottle 2.5L(11271) silver 2.5L ,KSh 859,"KSh 2,200 "
3926,"2018 New Lipsticks For Women Brand Lips Color Cosmetics Waterproof Long Lasting Lipstick Makeup 16# 2018 New Lipsticks For Women Sexy Brand Lips Color Cosmetics Waterproof Long Lasting Lipstick Makeup
Water-Resistant
Non-stick",KSh 399,"KSh 2,999 "
3927,GT08 Wearable Smart Watch With Hands-Free Call Phone Clock Push Message For Android Phones silver one size ,KSh 999,"KSh 2,199 "
3928,"2019 Women Laser Transparent Shoulder Bag Female Messenger Chain Bag PVC Small Crossbody Handbag Blue Normal Environmentally PVC Materials , Stylish and Practical, Quality and Good Service",KSh 888,
3929,"TBC Unisex fashion rubber shoe with multi-color for young Pocket friendly Blue 43 Pocket friendly fashion rubber shoe multi-color for men, each pair comes with one pair of socks for free",KSh 799,
3930,Oasis 1 Pair Hot Sale Square Rhinestone Plated Rose Gold Fashion Top Selection Earring Gift Women Grey one size ,KSh 116,
3931,White gold Color vintage rings For Women AAA Zircon jewelry vintage ring wedding engagement women silver 6 MDEAN White gold Color vintage rings For Women AAA Zircon jewelry vintage ring wedding engagement women rings Size 6 7 8 MSR125,KSh 398,
3932,New Female Pointed Shoes Flat Shoes Pearls Single Shoes Mother Shoes Bean Shoes Nurse Shoes Flat silvery 40 New Fashions Ladies&apos Pointed Flat Bottom Casual Shoes Pearl Single Shoes Women&aposs Shallow Mouth Soles Flat Shoes PX0052,"KSh 1,299","KSh 2,000 "
3933,Air Mesh Breathable Man Shoes Comfortable Soft Sneakers Men Chaussures Plateforme Vulcanize Shoes black 39 Air Mesh Breathable Man Shoes Comfortable Soft Sneakers Men Chaussures Plateforme Vulcanize Shoes,"KSh 2,390",
3934,4Pcs Bedding Set (1 Duvet cover+1 Bed sheet+2 Pillow covers) Fashion Button Double Pure Color Cotton double color 5*6 ,"KSh 2,190","KSh 3,790 "
3935,Shower Head Adjustable 3 Mode High Pressurized Handheld Shower Head Bathroom blue one size Shower Head Adjustable 3 Mode,KSh 499,"KSh 1,199 "
3936,TAGWOOD MP-27 Cuboid Mini Wireless Bluetooth Portable Speaker Subwoofer Black 500W MP-27 Portable Bluetooth Speaker,"KSh 1,399",
3937,"HWDZ2000B - Normal Water Dispenser Normal water dispenser
Two taps
Black colour body
Grey sprout
Drip tray & cover
Non electric (Normal water only)
Warranty: 12 months","KSh 3,995",
3938,Multipurpose Non-stick Gas Cookware Stainless Steel Soup Pan Cooking Tool Sets silver set ,"KSh 3,399","KSh 4,399 "
3939,ICECOOL BD-60 Chest Freezer white 550*446*635 white 550*446*635 ,"KSh 16,499","KSh 18,999 "
3940,32PCS Professional Makeup Brushes Set Powder Brush Beauty Cosmetic Tools Kit Eyeshadow Brushes Bag burlywood ,"KSh 1,099","KSh 2,599 "
3941,Fashion Women Handbags Ladies Canvas Shoulder Bags Striped Shoulderbag Ladies Chain Bag Women bags blue large Fashion Women Handbags Ladies Canvas Shoulder Bags Striped Shoulderbag Ladies Bag Women bags,"KSh 1,299","KSh 2,999 "
3942,U8 Smartwatch Bluetooth Watch Passometer Touch Screen Answer and Dial the Phone Black One Size Black color is available,KSh 699,"KSh 1,899 "
3943,Household electric Bean grinder coffee grinder grain grinder Grinding machine coffeemaker ,"KSh 1,699",
3944,LPT660 Wireless Bluetooth Earphone Headset with microphone heavy low bass stereo white orange ,"KSh 1,199",
3945,"Professional Eyeshadow Palette 120 Colors Eyeshadow Natural Super Light Makeup  Pallete Set Colorful Easy to color, not blooming
Rich in color
Waterproof and sweatproof",KSh 799,"KSh 2,599 "
3946,"Color 24 Cosmetic Contour Makeup Palette Shading Brightening Pressed Highlighter Powder as the picture Perfect for giving an all over glow, or for contouring
SMOOTH FORMULA - Easy to build up
Perfect for contouring cheeks, chin, and eyes",KSh 399,"KSh 1,799 "
3947,VITRON V503D Home Theater Sound System 2.1 Multimedia Bluetooth Speaker Subwoofer black 35W V503D ,"KSh 2,850","KSh 3,690 "
3948,Electric Shaver Rechargeable Double Blade Built in Charger Mini Razor for Face Care Men BeardTrimmer Black as pictures ,KSh 599,"KSh 1,699 "
3949,RONI Summer women baseball cap lady pure color  personality sequins sunshade cap 01 ,KSh 399,KSh 599 
3950,SOHI Winter Clearance Sale  1 Pairs Size 35-41 Suede Ankle Boots Women&aposs Shoes Causal Martin Boots black 38 SOHI Winter Clearance Sale  1 Pairs Size 35-41 Suede Ankle Boots Women&aposs Shoes Causal Martin Boots Made Fun,"KSh 1,329","KSh 1,399 "
3951,"COCOCICI Men&aposs Fashion Embroidered Solid Color Shirt Large Size Slim Long Sleeve Shirt deep blue xl The successful choice for business men, the fabric is breathable and comfortable, and the stretch is good.","KSh 1,299","KSh 2,598 "
3952,"Oukitel C10, 5.0"", 8GB + 1GB RAM (Dual SIM) 3G black Oukitel C10","KSh 4,350","KSh 4,420 "
3953,"JUMEI New Fashion Ladies Handbags Women Bag PU Leather Bags For Party For Wedding Holiday black s Safety And Environmental Protection materials of the handbags in my store
Fashion Style, let you be beautiful all the time","KSh 1,399","KSh 3,899 "
3954,1800W Powerful Professional Hair Dryer Blow Dryer UK Plug Hairdryer 220V ZF-3000 BLACK NORMAL 1800W Powerful Professional Hair Dryer Blow Dryer UK Plug Hairdryer 220V ZF-3000,"KSh 1,099","KSh 2,999 "
3955,TAGWOOD TG2018 Electric Stainless Kettle Black ,KSh 999,"KSh 1,999 "
3956,"OUKITEL C8 4G , 2GB+16GB,  5.5HD, 13.0MP+5.0MP, 4G,  Fingerprint, Smart Phones gold ","KSh 8,559","KSh 9,600 "
3957,"GoldenTech 17"" HD LED TV DV3T2 Energy Saving black 17 ","KSh 5,600",
3958,VITRON V019 Home Theater Sound System 2.1 Multimedia Speaker Subwoofer black 25w V019 ,"KSh 2,299","KSh 2,790 "
3959,iBRIT i2 - 5.0&apos&apos - 2GB - 16GB - 8MP Camera - Dual SIM - 3G + Free Backpack black ,"KSh 7,999","KSh 8,999 "
3960,New mobile phone Comio A8s 5.0  2GB+32GB(Dual SIM) 4 Core processor white ,"KSh 7,999",
3961,GAGNWENR Limited Explosion Promotion price reduction crazy rush to buy Leather Shoulder Bag Handbag claret 20cm*8cm*15cm GAGNWENR Promotion Women&aposs Handbags Crazy Purchase Good Quality and Low Price,"KSh 1,591",
3962,Women Fashion Slip On Martin Boots Platform Ankle Boots For Women Comfortable Low Heel Ladies Shoes brown 40 ,"KSh 1,393","KSh 1,699 "
3963,"2018 new men&aposs casual leather men&aposs lace,breathable single shoes business suit shoes. brown 44 leatherwear ","KSh 2,899",
3964,Foldable Wireless Arc Optical Mouse Mice with USB Receiver for PC Laptop Notebook Computer ,KSh 399,"KSh 1,299 "
3965,VITRON V634 Home Theater HI-FI Multimedia System  Bluetooth Speaker Subwoofe black 60w V634 ,"KSh 5,400","KSh 6,200 "
3966,Pack Of 2/Set Couple Watch Back View Casual Quartz Watch Couple&aposs Gift as picture onesize KAKA Fashion Accessories,KSh 499,
3967,Synthetic Wigs New Fashion Hair Wigs Women Wigs Hair Wave 14inch black 14inch Synthetic Wigs,KSh 899,"KSh 2,259 "
3968,Fashion Women Vintage Printing Bodycon Sleeveless Casual Evening Party Prom Swing Dress xxl light blue Fashion Women Vintage Printing Bodycon Sleeveless Casual Evening Party Prom Swing Dress,KSh 889,"KSh 1,049 "
3969,"Fashion Weave Women Handbag Large Capacity Casual Tote Shopper Bag PU Leather Ladies Shoulder Bags Style2 Normal Large Capacity, Handmade Woven, Exquisite & Quality, Good Service","KSh 1,198",
3970,Elegant Ladies Solid Color Shallow Mouth Round Toe Patent Leather Thick High Heel Shoes black 41 ,"KSh 1,399","KSh 2,999 "
3971,2018 Mens Shoes Casual Comfortable Footwear Summer Flat Men Canvas Shoes Lace-up Solid red 44 ,"KSh 1,299","KSh 2,999 "
3972,Makeup Brushes Powder Concealer Blush Liquid Foundation Face Makeup Brush Tools Professional as the picture ,KSh 199,KSh 899 
3973,"Portable Miniature Female Facial Hair Remover Electric Remover Painless Hair Removal Epilator purple Multi-function eyebrow special
Safe and painless hair removal
Exquisite appearance, made of aluminum alloy",KSh 399,"KSh 1,999 "
3974,Non-stick 12PCS Shell Shaped Biscuit Mold Cake Pans Lightweight Kitchen Portable Bakeware Tool black normal ,KSh 699,"KSh 1,999 "
3975,"SOFTCARE Diaper Premium, Large 9-15Kgs,Count 8 For Baby white l8 (9-15kgs) ",KSh 145,KSh 189 
3976,High Quality Cotton Duvet with 2 Pillow cases and 1 Bedsheet 4pcs Stripe 5*6 Size one color 5*6 This product is classic.It will give you the warmth of home. We hope you will like it.,"KSh 1,880","KSh 2,799 "
3977,High Quality Cotton Duvet with 2 Pillow cases and 1 Bedsheet 4pcs  Multicolor 5*6 Size one color 5*6 This product is classic.It will give you the warmth of home. We hope you will like it.,"KSh 1,880","KSh 2,799 "
3978,6pcs Sundabests High Quality  Wine Glass(6453) as the picture 6pcs ,KSh 279,KSh 550 
3979,RONI 4pcs Lady temperament bracelet fashion alloy diamond jewelry set watch accessories 01 all code ,KSh 269,
3980,"New usb flash drive 32GB 16GB 8GB 4GB pen drive metal usb disk memory usb stick for PC silver normal 32gb New usb flash drive 32GB 16GB 8GB 4GB pen drive metal usb disk memory usb stick for PC.Only do boutique, quality first! ----IED store",KSh 499,KSh 799 
3981,Taotao fashion-Men Flats Light Breathable Shoes Shallow Casual Shoes Soybean shoes orange 40 Men Flats Light Breathable Shoes Shallow Casual Shoes Men Loafers Moccasins Man Sneakers Comfortable Soybean shoes,KSh 999,"KSh 1,599 "
3982,New Fashion Synthetic Wigs Hair Wigs Women Wigs Hair Curly 20inch black 20inch Synthetic Wigs Hair,"KSh 1,299","KSh 3,299 "
3983,Lucky Men New Men&aposs Fashion 3D Three-dimensional National Wind Print Long-sleeved Lapel Shirt red m Lucky Men New Men&aposs Fashion 3D Three-dimensional National Wind Print Long-sleeved Lapel Shirt,"KSh 1,399","KSh 1,599 "
3984,Stainless Steel Press Juicer Citrus Juicer kitchen Bar Food Processor Gadget Cuisine silver ,KSh 399,"KSh 1,299 "
3985,"Y1 Round Screen Smart Watch Adults Wearable Devices Support SIM Card Bluetooth black 43*12.5mm Y1, Round Screen, Smart Watch, Adults Wearable Devices, Support SIM Card Bluetooth, Business Watch, For Android For iOS",KSh 999,"KSh 1,399 "
3986,36W Nail Lamp Panda Pattern LED/UV Nail Lamp Gel Polish Dryer Nail Dryer white ,KSh 998,
3987,"7 Inch TFT Display HD 1080P Quad Core Dual Camera 512M+8G Tablet for Android black 7 Inch, HD 1080P, Quad Core, Dual Camera, Bluetooth Wifi, 512M+8G, Tablet for Android","KSh 3,959","KSh 4,575 "
3988,Magical Halo 10pcs/set Long Lasting Waterproof Luster Matte Liquid Lipstick ,"KSh 1,259","KSh 1,381 "
3989,Lace-Up Ankle Boots Women&aposs Shoes Causal Martin Boots Flat Shoes Black 41 ,"KSh 1,299","KSh 3,599 "
3990,"Monday Women&aposs Vintage Leather Wallet  RFID Blocking Wallets with Sunflower Leather Purse Long Red 11.5*9.5*3cm Women&aposs Vintage Leather Wallet;
with Sunflower Design Oil Feel Leather Purse;
Long Wallets",KSh 769,
3991,Summer children's wear baby 0-2Y baby crawls on the new baby gallus black GC108A 70 ,KSh 239,KSh 720 
3992,"RONI Boy and girl  Red heart five-pointed star baby shoes, baby soft bottom shoes 01 11cm ",KSh 499,
3993,Earphone Bluetooth 4.0 Wireless Sports Headset Bluetooth Bass Rechargeable Earphone With MIC black ,KSh 199,KSh 299 
3994,Mini Portable Juicer Cup Rechargeable Blender USB Juicer for Vegetables Fruit Reamers Bottle 380ml pink one size Juicer Cup 380ml,"KSh 1,199","KSh 2,499 "
3995,Mini Hand Foot Pedal sewing machines Dual Speed Portable Electric Sewing Machine Overlock AC100-240V white ,"KSh 1,599","KSh 2,999 "
3996,High Quality Stainless Steel 2 Tier Kitchen Dish Rack Storage Rack Drain Dish Rack silver normal ,"KSh 1,499","KSh 3,999 "
3997,4Pcs Bedding Set (1 Duvet cover+1 Bed sheet+2 Pillow covers) Fashion Button Double Pure Color Cotton color as picture 5*6 ,"KSh 2,190","KSh 3,790 "
3998,"Four in One Blackhead Face Exfoliating Spin Cleanser Facial Cleansing Electric Brushes Kit White 4-IN-1 DESIGN,satisfied different demands.
100% Water Resistance
Skin Care & Remove Blackheads",KSh 799,"KSh 3,599 "
3999,ICECOOL BD-109 Chest Freezer white 550*446*840 ,"KSh 18,999","KSh 25,999 "
4000,RONI Intelligent Electric Breast Pump  Comfort Automatic Breast Pump Breastfeeding 01 All Code ,"KSh 1,799",
4001,DINGXINYIZU USB Charging Bag Night Reflection Anti GRAY ,"KSh 1,399","KSh 2,599 "
4002,Women Backpack Fuzzy Ball Teenager Girls Female Zi RED WINE ,"KSh 1,399","KSh 1,708 "
4003,"LEAGOO P1 PRO, 5.0"" Screen, 8MP + 2MP, 2GB RAM + 16 GB ROM, 4000MAh, Smartphone elegance black Dual Rear Camera, Android 7.0, 0.3s,MT6737 Quad Core","KSh 9,233","KSh 11,999 "
4004,RONI Ladies luxury diamond necklaces women necklaces two-piece set dress accessories. 01 all code ,KSh 499,
4005,"Reusable Eyebrow Stencil Set Eyebrow Mold DIY Drawing Guide  Makeup Beauty Shaping Template Card as the picture A very quick and easy way to shape your eyebrows
Package Included:3pcs X Threading thrush card
Material: ABS resin",KSh 129,KSh 599 
4006,"SOFTCARE Baby Pants, M 7-12kg, Count 24 For Baby blue&white M 24(7-12kg) ",KSh 419,KSh 549 
4007,2018 Mens Running Shoes Breathable Male Outdoor Walking Sport Shoes New Man Athletic Sport Sneakers black 39 ,"KSh 1,499","KSh 3,899 "
4008,"SOFTCARE Diaper Gold, Large 9-15Kgs,Count 8 For baby L8 blue L8 (9-15Kgs) ",KSh 140,KSh 180 
4009,High quality Wigs with long curly hair black/brown human wigs women hair Synthetic hair light brown 27inch High quality Wigs with long curly hair black/brown human wigs women hair Synthetic wig,KSh 639,
4010,"SOFTCARE Diaper Gold, Large 9-15Kgs,Count 64 For baby blue L64(9-15kg) ","KSh 1,065","KSh 1,345 "
4011,"SOFTCARE Diaper Premium, Medium 6-9Kgs,Count 9 For Baby white m9(6-9kgs) ",KSh 145,KSh 189 
4012,JBL Charge 2+ Splashproof Portable subwoofer refreshed Bluetooth Speaker Bluetooth Accessories black one size JBL Charge 2+ Splashproof Portable Bluetooth Speaker Bluetooth Accessories,"KSh 1,699",
4013,Toothpaste  T-GUARD Special Salt style(Pepper Mint) gold ,KSh 65,KSh 129 
4014,Data Cable Merman Tail Shape Fast Charging Line For Android Typec Or Micro USB white micro usb Data Cable Merman Tail Shape Fast Charging Line For Android Typec Or Micro USB,KSh 159,
4015,"SOFTCARE Diaper Premium, Small 3-6Kgs,,Count 80 For Baby white s80(3-6kgs) ","KSh 1,125","KSh 1,350 "
4016,Kleesoft Washing Powder with Rich Perfumed Flower Fragrance(1000g) as the picture 1000g ,KSh 139,KSh 219 
4017,New Men Dress Shoes Men Formal Shoes Classic Business Luxury Men Oxfords black 39 leather ,"KSh 1,699","KSh 3,399 "
4018,Soft Leisure Flats Girls Leather Shoes Moccasins Casual Female Driving Ballet Footwear black 26 ,"KSh 1,299","KSh 2,599 "
4019,Rechargeable Hair Cutting Machine Electric Shaver for Men Electric Beard Professional Hair Trimmer Gold normal ,KSh 899,"KSh 2,599 "
4020,"FH Brand 3pck Cotton Towel /High-quality /Soft comfortable  Home Living Bathroom Products 33*72cm random one size A set of 3 towels, Blue,Pink, Yellow.
Fabric: 100% cotton
Size: 72 x33 CM",KSh 799,"KSh 1,399 "
4021,Taotao Fashion-Men Leather Belt Cowhide Leather Belt Gift box packaging blackTT-1-120cm-47in 120-130cm Taotao fashion men Leather belt male genuine leather belt Automatic Buckle Fashion Designer High Quality Mens belts luxury,KSh 899,"KSh 1,999 "
4022,Electric Kettle 2.0 L Siliver 2.0 Litres Electric Automatic Kettle silver normal ,KSh 899,"KSh 2,999 "
4023,1.5L Kitchen Meat Grinder Vegetable Chopper Household Manual Baby Ingredients Mincer Multifunction as the picture normal 1.5L Kitchen Meat Grinder Vegetable Chopper Household Manual Food Processor Baby Food Ingredients Mincer Multifunction,KSh 899,"KSh 2,999 "
4024,"SOFTCARE Diaper Gold, Small 3-6Kgs,Count 80 For baby blue S80(3-6kgs) ","KSh 1,065","KSh 1,345 "
4025,Skyworth  Digital LED TV 24 Inch 24E3A12G Black 24 Skyworth Ultra Slim Digital LED TV 24‘’ black 24‘,"KSh 12,399","KSh 13,999 "
4026,Large Capacity Wardrobe DIY Assemble Closets Portable Home Storage Cabinet  Hanger Non-Woven Fabric Coffee Large capacity and easy to assemble,"KSh 4,199","KSh 7,999 "
4027,"Valentine&aposs Gift Hair Straightener Iron Straightening Corrugate Curling Iron Styling Tools UK Plug as the picture Rapid heating
Safe and not hurt hair",KSh 799,"KSh 2,199 "
4028,RONI Baby pink flower  elastic hair band 01 ,KSh 169,
4029,"Car Bluetooth FM Transmitter Car MP3 Music Player with Separate Power Switch black T11, Car Auto Bluetooth FM Transmitter, Wireless Audio Transmitter, Car MP3 Music Player, with Separate Power Switch","KSh 1,299","KSh 1,514 "
4030,"Stainless Steel Buffet Heater Chafing Dish Hotpot Holder 9L Catering Banquet Cooking Pan Server silver 68*39*42cm Does not rust
Thickened","KSh 5,399","KSh 11,999 "
4031,LED Digital Bracelet Watch Sport Silicone Strap Wristwatch for Men Women Children Gift Smart watch Black Normal size ,KSh 199,KSh 999 
4032,"Kill Price-Portable Capsule Wireless Stereo HIFI Bluetooth Speaker red one size TF USB speaker Music Sound Box,for smart phone, tecno,infinix,etc",KSh 999,"KSh 3,999 "
4033,"Natural Plant Cashmere Four Pieces High Quality 100% Cotton Duvet Covers Bedding Set as the picture 5*6 Soft, not deformed
Bright colors, moisture absorption and breathability","KSh 1,999","KSh 5,999 "
4034,Water saving Square Shower Head ABS Plastic Hand Hold Bath Shower Bathroom Accessories silver normal ,KSh 399,"KSh 2,999 "
4035,3-36 Months Baby Backpacks Carriers Comfortable Breathable Infant Backpack Waist Stool red one size ,KSh 950,
